id,name_ar,name_en,category,type,country,region,city,latitude,longitude,geometry_type,geometry_geojson,source_url,source_type,confidence_score,is_verified,is_approximate,notes
SHJ-ROAD-0056,شارع مصعب بن عمير,Mus'ab Bin Omair Street,roads_major,arterial_road,United Arab Emirates,Sharjah,Kalba,25.0799586,56.3574173,point,,https://www.openstreetmap.org/way/194638781,openstreetmap,0.85,false,true,"osm:way/194638781,way/194638795 | no geometry cached — centroid only"
SHJ-ROAD-0057,شارع عمر بن الخطاب,Omar Bin Al Khattab Street,roads_major,arterial_road,United Arab Emirates,Sharjah,Khor Fakkan,25.3914983,56.3497174,point,,https://www.openstreetmap.org/way/47154444,openstreetmap,0.75,false,true,"osm:way/47154444,way/47154450,way/68314861,way/68748826,way/667867244,+11 | merged from 16 OSM segments sharing this name — may include disjoint stretches | no geometry cached — centroid only"
SHJ-ROAD-0058,طريق الرجيلات,Rugaylat Road,roads_major,arterial_road,United Arab Emirates,Sharjah,Kalba,25.0991165,56.3580224,point,,https://www.openstreetmap.org/way/194784881,openstreetmap,0.85,false,true,"osm:way/194784881,way/194784907 | no geometry cached — centroid only"
SHJ-ROAD-0059,ساحة سالم بن العويس,Salem Bin Alowais Square,roads_major,arterial_road,United Arab Emirates,Sharjah,Sharjah,25.3767077,55.4020975,point,,https://www.openstreetmap.org/way/68636949,openstreetmap,0.85,false,true,osm:way/68636949 | no geometry cached — centroid only
SHJ-ROAD-0060,شارع الصناعي الثاني,Second Industrial Street,roads_major,arterial_road,United Arab Emirates,Sharjah,Sharjah,25.2987778,55.3968509,point,,https://www.openstreetmap.org/way/39290306,openstreetmap,0.75,false,true,"osm:way/39290306,way/70079226,way/501068903,way/505417792,way/505417805,+30 | merged from 35 OSM segments sharing this name — may include disjoint stretches | no geometry cached — centroid only"
SHJ-ROAD-0061,الشارقة - طريق كلباء,Sharjah - Kalba Road,roads_major,arterial_road,United Arab Emirates,Sharjah,Kalba,24.9847698,56.2940325,point,,https://www.openstreetmap.org/way/219877662,openstreetmap,0.75,false,true,"osm:way/219877662,way/221151721,way/360450153,way/360450154,way/360450156,+56 | merged from 61 OSM segments sharing this name — may include disjoint stretches | no geometry cached — centroid only"
SHJ-ROAD-0062,ساحة الشيخ عبد الله بن محمود,Sheikh Abdullah Bin Mahmoud Square,roads_major,arterial_road,United Arab Emirates,Sharjah,Sharjah,25.3732798,55.4078688,point,,https://www.openstreetmap.org/way/68645734,openstreetmap,0.85,false,true,osm:way/68645734 | no geometry cached — centroid only
SHJ-ROAD-0063,شارع الشيخ حمد بن سعيد القاسمي,Sheikh Hamad Bin Sa'eed Al Qasimi Street,roads_major,arterial_road,United Arab Emirates,Sharjah,Kalba,25.0725155,56.3559094,point,,https://www.openstreetmap.org/way/194625217,openstreetmap,0.85,false,true,"osm:way/194625217,way/194632688,way/194750963,way/194750978,way/583140628,+3 | no geometry cached — centroid only"
SHJ-ROAD-0064,طريق الشيخ خالد بن محمد القاسمي,Sheikh Khalid Bin Mohammed Al Qasimi Road,roads_major,arterial_road,United Arab Emirates,Sharjah,Khor Fakkan,25.3269558,56.34456,point,,https://www.openstreetmap.org/way/68314857,openstreetmap,0.85,false,true,"osm:way/68314857,way/101476353 | no geometry cached — centroid only"
SHJ-ROAD-0065,شارع الشيخ خالد بن محمد القاسمي,Sheikh Khalid Bin Mohammed Al Qasimi Street,roads_major,arterial_road,United Arab Emirates,Sharjah,Khor Fakkan,25.3516902,56.3504658,point,,https://www.openstreetmap.org/way/19958791,openstreetmap,0.75,false,true,"osm:way/19958791,way/68314852,way/68314856,way/68314859,way/101476352,+30 | merged from 35 OSM segments sharing this name — may include disjoint stretches | no geometry cached — centroid only"
SHJ-ROAD-0066,,Sheikh Khalifa bin Zayed Al Nahyan Road,roads_major,arterial_road,United Arab Emirates,Sharjah,Sharjah,25.3271528,55.4215442,point,,https://www.openstreetmap.org/way/171699573,openstreetmap,0.85,false,true,"osm:way/171699573,way/171699617,way/245392470,way/245392471,way/566776608,+1 | no geometry cached — centroid only"
SHJ-ROAD-0067,شارع الشيخ خليفة,Sheikh Khalifa Street,roads_major,arterial_road,United Arab Emirates,Sharjah,Sharjah,25.2949745,55.4541186,point,,https://www.openstreetmap.org/way/72894438,openstreetmap,0.75,false,true,"osm:way/72894437,way/72894438,way/72894442,way/72894443,way/171699626,+10 | merged from 15 OSM segments sharing this name — may include disjoint stretches | no geometry cached — centroid only"
SHJ-ROAD-0068,شارع الشيخ محمد بن صقر القاسمي,Sheikh Mohammed Bin Saqr Al Qasimi Street,roads_major,arterial_road,United Arab Emirates,Sharjah,Sharjah,25.3711532,55.4109561,point,,https://www.openstreetmap.org/way/4858872,openstreetmap,0.75,false,true,"osm:way/4858872,way/4858898,way/68646091,way/68646289,way/213808581,+13 | merged from 18 OSM segments sharing this name — may include disjoint stretches | no geometry cached — centroid only"
SHJ-ROAD-0069,شارع الشيخ محمد بن سلطان القاسمي,Sheikh Mohammed bin Sultan Al Qasimi Street,roads_major,arterial_road,United Arab Emirates,Sharjah,Sharjah,25.3804657,55.4199495,point,,https://www.openstreetmap.org/way/196060734,openstreetmap,0.85,false,true,"osm:way/196060734,way/196060784,way/450315471,way/450315474 | no geometry cached — centroid only"
SHJ-ROAD-0070,شارع الشيخ محمد بن زايد,Sheikh Mohammed Bin Zayed Road,roads_major,highway,United Arab Emirates,Sharjah,Sharjah,25.2965981,55.4368921,point,,https://www.openstreetmap.org/way/26654601,openstreetmap,0.75,false,true,"osm:way/26654601,way/26654602,way/26654611,way/26654612,way/307675452,+11 | merged from 16 OSM segments sharing this name — may include disjoint stretches | no geometry cached — centroid only"
SHJ-ROAD-0071,طريق الشيخ سعيد بن حمد القاسمي,Sheikh Saeed bin Hamad Al Qasm Road,roads_major,arterial_road,United Arab Emirates,Sharjah,Kalba,25.0851689,56.3581649,point,,https://www.openstreetmap.org/way/194781676,openstreetmap,0.75,false,true,"osm:way/194781676,way/503618123,way/589676839,way/589676842,way/1396216450,+8 | merged from 13 OSM segments sharing this name — may include disjoint stretches | no geometry cached — centroid only"
SHJ-ROAD-0072,شارع الشيخ صقر بن خالد القاسمي,Sheikh Saqr Bin Khalid Al Qasimi Street,roads_major,arterial_road,United Arab Emirates,Sharjah,Sharjah,25.3486493,55.3979932,point,,https://www.openstreetmap.org/way/68649423,openstreetmap,0.75,false,true,"osm:way/68649423,way/174137780,way/1280176766,way/1280176767,way/1429965138,+12 | merged from 17 OSM segments sharing this name — may include disjoint stretches | no geometry cached — centroid only"
SHJ-ROAD-0073,شارع الشهيد سلطان بن هويدن,Sultan Bin Hwaidn Street,roads_major,arterial_road,United Arab Emirates,Sharjah,Milehah,25.2709387,55.8787462,point,,https://www.openstreetmap.org/way/177658075,openstreetmap,0.75,false,true,"osm:way/177658075,way/230531055,way/637811008,way/637811009,way/744155200,+9 | merged from 14 OSM segments sharing this name — may include disjoint stretches | no geometry cached — centroid only"
SHJ-ROAD-0074,طريق السلطان قابوس,Sultan Qaboos Road,roads_major,arterial_road,United Arab Emirates,Sharjah,Kalba,24.9785678,56.3647689,point,,https://www.openstreetmap.org/way/178780470,openstreetmap,0.85,false,true,osm:way/178780470 | no geometry cached — centroid only
SHJ-ROAD-0075,شارع الصناعي الثالث,Third Industrial Street,roads_major,arterial_road,United Arab Emirates,Sharjah,Sharjah,25.3079139,55.4188295,point,,https://www.openstreetmap.org/way/39290295,openstreetmap,0.85,false,true,"osm:way/39290295,way/74953372,way/74953514,way/635074801 | no geometry cached — centroid only"
SHJ-ROAD-0076,طريق المدينة الجامعية,University City Road,roads_major,arterial_road,United Arab Emirates,Sharjah,Sharjah,25.3030487,55.4742656,point,,https://www.openstreetmap.org/way/70191905,openstreetmap,0.75,false,true,"osm:way/70191905,way/70191907,way/70192097,way/70192102,way/72881350,+56 | merged from 61 OSM segments sharing this name — may include disjoint stretches | no geometry cached — centroid only"
SHJ-ROAD-0077,,Verona Roundabout,roads_major,arterial_road,United Arab Emirates,Sharjah,Sharjah,25.3935823,55.4271897,point,,https://www.openstreetmap.org/way/1280577307,openstreetmap,0.85,false,true,"osm:way/1280577307,way/1280577308 | no geometry cached — centroid only"
SHJ-ROAD-0078,ميدان وادي شي,Wadi Shi Square,roads_major,arterial_road,United Arab Emirates,Sharjah,Khor Fakkan,25.3422875,56.3395492,point,,https://www.openstreetmap.org/way/348409932,openstreetmap,0.85,false,true,osm:way/348409932 | no geometry cached — centroid only
SHJ-ROAD-0079,ساحة واسط,Wasit Square,roads_major,arterial_road,United Arab Emirates,Sharjah,Sharjah,25.3507927,55.4353875,point,,https://www.openstreetmap.org/way/24583971,openstreetmap,0.85,false,true,"osm:way/24583971,way/1280561246,way/1280561247,way/1280577309,way/1280577310 | no geometry cached — centroid only"
SHJ-ROAD-0080,شارع واسط,Wasit Street,roads_major,arterial_road,United Arab Emirates,Sharjah,Sharjah,25.339673,55.4284339,point,,https://www.openstreetmap.org/way/24583998,openstreetmap,0.75,false,true,"osm:way/24583998,way/24584008,way/68295382,way/70191339,way/243116854,+14 | merged from 19 OSM segments sharing this name — may include disjoint stretches | no geometry cached — centroid only"
SHJ-ROAD-0081,,Wusha Square,roads_major,arterial_road,United Arab Emirates,Sharjah,Milehah,25.2327467,55.9170059,point,,https://www.openstreetmap.org/way/637811015,openstreetmap,0.85,false,true,"osm:way/637811015,way/1377312090,way/1377312091,way/1377312092 | no geometry cached — centroid only"
SHJ-ROAD-0082,طريق زبير,Zubair way,roads_major,arterial_road,United Arab Emirates,Sharjah,Al Hamriyah,25.3778012,55.6360284,point,,https://www.openstreetmap.org/way/47623967,openstreetmap,0.75,false,true,"osm:way/47623967,way/86473220,way/86473223,way/86564632,way/361808768,+6 | merged from 11 OSM segments sharing this name — may include disjoint stretches | no geometry cached — centroid only"
UAQ-ROAD-0001,شارع الارقان,Al Arqan Street,roads_major,arterial_road,United Arab Emirates,Umm al-Quwain,Umm Al Quwain,25.5294802,55.7201586,point,,https://www.openstreetmap.org/way/105593559,openstreetmap,0.75,false,true,"osm:way/105593559,way/105593560,way/160435365,way/160435366,way/166810386,+12 | merged from 17 OSM segments sharing this name — may include disjoint stretches | no geometry cached — centroid only"
UAQ-ROAD-0002,,Al Etihad road,roads_major,arterial_road,United Arab Emirates,Umm al-Quwain,Umm Al Quwain,25.4993181,55.5707163,point,,https://www.openstreetmap.org/way/1035958813,openstreetmap,0.85,false,true,osm:way/1035958813 | no geometry cached — centroid only
UAQ-ROAD-0003,شارع الإتحاد,Al Ittihad Road,roads_major,arterial_road,United Arab Emirates,Umm al-Quwain,Umm Al Quwain,25.5921681,55.6937545,point,,https://www.openstreetmap.org/way/117470115,openstreetmap,0.75,false,true,"osm:way/117470115,way/144526055,way/144526057,way/144526071,way/165714050,+24 | merged from 29 OSM segments sharing this name — may include disjoint stretches | no geometry cached — centroid only"
UAQ-ROAD-0004,دوار المصلى,Al Musalla Roundabout,roads_major,arterial_road,United Arab Emirates,Umm al-Quwain,Umm Al Quwain,25.5756717,55.559393,point,,https://www.openstreetmap.org/way/302156163,openstreetmap,0.85,false,true,osm:way/302156163 | no geometry cached — centroid only
UAQ-ROAD-0005,دوار الساعة,Clock Roundabout,roads_major,arterial_road,United Arab Emirates,Umm al-Quwain,Umm Al Quwain,25.5301971,55.5383426,point,,https://www.openstreetmap.org/way/267435385,openstreetmap,0.85,false,true,osm:way/267435385 | no geometry cached — centroid only
UAQ-ROAD-0006,شارع الإمارات,Emirates Road,roads_major,highway,United Arab Emirates,Umm al-Quwain,Umm Al Quwain,25.4485561,55.6903374,point,,https://www.openstreetmap.org/way/223646733,openstreetmap,0.85,false,true,"osm:way/223646733,way/473318317,way/473318318,way/837743019,way/837743020 | no geometry cached — centroid only"
UAQ-ROAD-0007,طريق فلج المعلا,Falaj Al Mu'alla Road,roads_major,arterial_road,United Arab Emirates,Umm al-Quwain,Umm Al Quwain,25.4945444,55.5522924,point,,https://www.openstreetmap.org/way/460217737,openstreetmap,0.85,false,true,"osm:way/460217737,way/460217738,way/634255748,way/634255749,way/636057254,+1 | no geometry cached — centroid only"
UAQ-ROAD-0008,طريق الملك فيصل,King Faisal Road,roads_major,arterial_road,United Arab Emirates,Umm al-Quwain,Umm Al Quwain,25.5037106,55.5492393,point,,https://www.openstreetmap.org/way/165778204,openstreetmap,0.75,false,true,"osm:way/165778204,way/267435373,way/267435382,way/267685031,way/302156156,+18 | merged from 23 OSM segments sharing this name — may include disjoint stretches | no geometry cached — centroid only"
UAQ-ROAD-0009,دوار ماجد الأول,Majed Al Awal Roundabout,roads_major,arterial_road,United Arab Emirates,Umm al-Quwain,Umm Al Quwain,25.5658108,55.5534725,point,,https://www.openstreetmap.org/way/302328461,openstreetmap,0.85,false,true,osm:way/302328461 | no geometry cached — centroid only
UAQ-ROAD-0010,جسر المدفق,Mdfaaq Bridge,roads_major,arterial_road,United Arab Emirates,Umm al-Quwain,Umm Al Quwain,25.6428615,55.7356688,point,,https://www.openstreetmap.org/way/144526053,openstreetmap,0.85,false,true,"osm:way/144526053,way/144526069 | no geometry cached — centroid only"
UAQ-ROAD-0011,شارع الشيخ محمد بن زايد,Sheikh Mohammed Bin Zayed Road,roads_major,highway,United Arab Emirates,Umm al-Quwain,Umm Al Quwain,25.4724199,55.6394589,point,,https://www.openstreetmap.org/way/307690346,openstreetmap,0.85,false,true,"osm:way/307690346,way/307690357,way/307690402,way/363537989,way/363537993,+1 | no geometry cached — centroid only"
UAQ-ROAD-0012,دوار الشيخ سلطان بن أحمد المعلا,Sheikh Sultan Bin Ahmad Al Mualla Roundabout,roads_major,arterial_road,United Arab Emirates,Umm al-Quwain,Umm Al Quwain,25.5534748,55.547621,point,,https://www.openstreetmap.org/way/302343561,openstreetmap,0.85,false,true,osm:way/302343561 | no geometry cached — centroid only
UAQ-ROAD-0013,شارع الشيخ زايد,Sheikh Zayed Street,roads_major,arterial_road,United Arab Emirates,Umm al-Quwain,Umm Al Quwain,25.4794834,55.5682904,point,,https://www.openstreetmap.org/way/68362848,openstreetmap,0.85,false,true,"osm:way/68362848,way/302777939 | no geometry cached — centroid only"
UAQ-ROAD-0014,دوار أم الثوب,Umm Al Thuoob Roundabout,roads_major,arterial_road,United Arab Emirates,Umm al-Quwain,Umm Al Quwain,25.5415109,55.6543151,point,,https://www.openstreetmap.org/way/172550075,openstreetmap,0.85,false,true,osm:way/172550075 | no geometry cached — centroid only
AJM-UNIV-0001,جامعة عجمان,Ajman University,universities,university,United Arab Emirates,Ajman,Ajman,25.4125347,55.5066331,point,,https://www.openstreetmap.org/way/195723604,openstreetmap,0.9,false,true,osm:way/195723604 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only | wikidata:Q12204508
AJM-UNIV-0002,,Al Watan University,universities,university,United Arab Emirates,Ajman,Ajman,25.3814775,55.5807448,point,,https://www.openstreetmap.org/node/9920121125,openstreetmap,0.85,false,true,osm:node/9920121125 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AJM-UNIV-0003,,City University College of Ajman,universities,university,United Arab Emirates,Ajman,Ajman,25.388584,55.4444376,point,,https://www.openstreetmap.org/way/238918057,openstreetmap,0.9,false,true,osm:way/238918057 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only | wikidata:Q15210735
AJM-UNIV-0004,,Excellist training and learning centre,universities,college,United Arab Emirates,Ajman,Ajman,25.3934364,55.4310503,point,,https://www.openstreetmap.org/node/5648992722,openstreetmap,0.85,false,true,osm:node/5648992722 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AJM-UNIV-0005,,Fatima College of Health Science Ajman,universities,university,United Arab Emirates,Ajman,Ajman,25.3938861,55.5492235,point,,https://www.openstreetmap.org/node/8398795700,openstreetmap,0.85,false,true,osm:node/8398795700 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AJM-UNIV-0006,,Gulf Medical College,universities,university,United Arab Emirates,Ajman,Ajman,25.4173167,55.5014191,point,,https://www.openstreetmap.org/way/246478407,openstreetmap,0.85,false,true,osm:way/246478407 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AJM-UNIV-0007,,Gulf Medical University,universities,college,United Arab Emirates,Ajman,Ajman,25.4178285,55.5016581,point,,https://www.openstreetmap.org/node/5489862321,openstreetmap,0.85,false,true,osm:node/5489862321 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0001,جامعة ابو ظبي,Abu Dhabi University,universities,university,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.3665336,54.5647278,point,,https://www.openstreetmap.org/way/1252862959,openstreetmap,0.85,false,true,osm:way/1252862959 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0002,,Al Ain University of Science and Technology,universities,university,United Arab Emirates,Abu Dhabi,Al Ain,24.2391958,55.7408918,point,,https://www.openstreetmap.org/way/500794586,openstreetmap,0.85,false,true,osm:way/500794586 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0003,كلية العين للطالبات,Al Ain Womens College,universities,university,United Arab Emirates,Abu Dhabi,Al Ain,24.1840261,55.7352468,point,,https://www.openstreetmap.org/way/224053717,openstreetmap,0.85,false,true,osm:way/224053717 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0004,,Al Hosn University,universities,college,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4600984,54.376989,point,,https://www.openstreetmap.org/way/119134105,openstreetmap,0.85,false,true,osm:way/119134105 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0005,كلية الخوارزمي الدولية,Al Khawarizmi International College,universities,college,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.516982,54.6656373,point,,https://www.openstreetmap.org/way/480657298,openstreetmap,0.85,false,true,osm:way/480657298 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0006,,Asian International Private School,universities,college,United Arab Emirates,Abu Dhabi,Zayed City,23.6439966,53.6205644,point,,https://www.openstreetmap.org/way/259327159,openstreetmap,0.85,false,true,osm:way/259327159 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0007,,Berklee Abu Dhabi,universities,university,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.5332581,54.4179389,point,,https://www.openstreetmap.org/way/803667699,openstreetmap,0.85,false,true,osm:way/803667699 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0008,,Centre of Excellence for Applied Research and Training,universities,college,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4549089,54.3961639,point,,https://www.openstreetmap.org/way/284802986,openstreetmap,0.85,false,true,osm:way/284802986 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0009,كلية العلوم الإنسانية والاجتماعية (إناث),College Humanities And Social Sciences (Female),universities,college,United Arab Emirates,Abu Dhabi,Al Ain,24.1971564,55.6744999,point,,https://www.openstreetmap.org/node/11618707187,openstreetmap,0.85,false,true,osm:node/11618707187 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0010,كلية العلوم الإنسانية والاجتماعية (ذكور),College Humanities And Social Sciences (Male),universities,college,United Arab Emirates,Abu Dhabi,Al Ain,24.1994048,55.6790355,point,,https://www.openstreetmap.org/node/11618707173,openstreetmap,0.85,false,true,osm:node/11618707173 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0011,كلية الأعمال والاقتصاد (إناث),College Of Business And Economics (Female),universities,college,United Arab Emirates,Abu Dhabi,Al Ain,24.1989375,55.6736751,point,,https://www.openstreetmap.org/node/11618707189,openstreetmap,0.85,false,true,osm:node/11618707189 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0012,كلية الأعمال والاقتصاد (ذكور),College Of Business And Economics (Male),universities,college,United Arab Emirates,Abu Dhabi,Al Ain,24.2001913,55.6777883,point,,https://www.openstreetmap.org/node/11618707175,openstreetmap,0.85,false,true,osm:node/11618707175 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0013,كلية التربية (إناث),College Of Education (Female),universities,college,United Arab Emirates,Abu Dhabi,Al Ain,24.1980017,55.6740801,point,,https://www.openstreetmap.org/node/11618707188,openstreetmap,0.85,false,true,osm:node/11618707188 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0014,كلية التربية (ذكور),College Of Education (Male),universities,college,United Arab Emirates,Abu Dhabi,Al Ain,24.2000286,55.6787713,point,,https://www.openstreetmap.org/node/11618707174,openstreetmap,0.85,false,true,osm:node/11618707174 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0015,كلية الهندسة (إناث),College Of Engineering (Female),universities,college,United Arab Emirates,Abu Dhabi,Al Ain,24.1972665,55.6758986,point,,https://www.openstreetmap.org/node/11618707184,openstreetmap,0.85,false,true,osm:node/11618707184 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0016,كلية الهندسة (ذكور),College Of Engineering (Male),universities,college,United Arab Emirates,Abu Dhabi,Al Ain,24.1958181,55.680386,point,,https://www.openstreetmap.org/node/11618707180,openstreetmap,0.85,false,true,osm:node/11618707180 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0017,كلية الأغذية والزراعة (إناث),College Of Food And Agriculture (Female),universities,college,United Arab Emirates,Abu Dhabi,Al Ain,24.1976714,55.6762232,point,,https://www.openstreetmap.org/node/11618707183,openstreetmap,0.85,false,true,osm:node/11618707183 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0018,كلية الأغذية والزراعة (ذكور),College Of Food And Agriculture (Male),universities,college,United Arab Emirates,Abu Dhabi,Al Ain,24.1963918,55.6799501,point,,https://www.openstreetmap.org/node/11618707179,openstreetmap,0.85,false,true,osm:node/11618707179 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0019,كلية الدراسات العليا,College Of Graduate Studies,universities,college,United Arab Emirates,Abu Dhabi,Al Ain,24.1955698,55.6825331,point,,https://www.openstreetmap.org/node/11618707178,openstreetmap,0.85,false,true,osm:node/11618707178 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0020,كلية تكنولوجيا المعلومات,College Of Information Technology,universities,college,United Arab Emirates,Abu Dhabi,Al Ain,24.1973228,55.6774986,point,,https://www.openstreetmap.org/node/11618707182,openstreetmap,0.85,false,true,osm:node/11618707182 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0021,كلية القانون (إناث),College Of Law (Female),universities,college,United Arab Emirates,Abu Dhabi,Al Ain,24.1985142,55.6738602,point,,https://www.openstreetmap.org/node/11618707190,openstreetmap,0.85,false,true,osm:node/11618707190 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0022,كلية القانون (ذكور),College Of Law (Male),universities,college,United Arab Emirates,Abu Dhabi,Al Ain,24.200513,55.6782496,point,,https://www.openstreetmap.org/node/11618707176,openstreetmap,0.85,false,true,osm:node/11618707176 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0023,كلية الطب و العلوم الصحية - جامعة الإمارات,College of Medicine and Health Sciences - UAE University,universities,university,United Arab Emirates,Abu Dhabi,Al Ain,24.1968288,55.6523161,point,,https://www.openstreetmap.org/node/4291222691,openstreetmap,0.85,false,true,osm:node/4291222691 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0024,كلية العلوم (إناث),College Of Science (Female),universities,college,United Arab Emirates,Abu Dhabi,Al Ain,24.1978549,55.6756586,point,,https://www.openstreetmap.org/node/11618707185,openstreetmap,0.85,false,true,osm:node/11618707185 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0025,كلية العلوم (ذكور),College Of Science (Male),universities,college,United Arab Emirates,Abu Dhabi,Al Ain,24.1957044,55.6799595,point,,https://www.openstreetmap.org/node/11618707181,openstreetmap,0.85,false,true,osm:node/11618707181 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0026,,European International College,universities,college,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4414493,54.4410089,point,,https://www.openstreetmap.org/node/4079490783,openstreetmap,0.85,false,true,osm:node/4079490783 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0027,,Higher College of Technology (Men's College),universities,college,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4545609,54.3990617,point,,https://www.openstreetmap.org/way/123166660,openstreetmap,0.85,false,true,osm:way/123166660 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0028,جامعة خليفة,Khalifa University,universities,university,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4481561,54.3957014,point,,https://www.openstreetmap.org/way/1078799256,openstreetmap,0.9,false,true,osm:way/1078799256 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only | wikidata:Q6399651
AUH-UNIV-0029,كلية ليوا,Liwa College,universities,college,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4771947,54.3636548,point,,https://www.openstreetmap.org/node/12011855769,openstreetmap,0.85,false,true,osm:node/12011855769 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0030,,Madrassath Khalifath Bin Zaid,universities,college,United Arab Emirates,Abu Dhabi,Al Ain,24.2651511,55.7318038,point,,https://www.openstreetmap.org/way/224383294,openstreetmap,0.85,false,true,osm:way/224383294 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0031,,Mohamed bin Zayed University of Artificial Intelligence,universities,university,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4324903,54.618379,point,,https://www.openstreetmap.org/node/9629449087,openstreetmap,0.85,false,true,osm:node/9629449087 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0032,,Mohammed V University,universities,university,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4928922,54.3684356,point,,https://www.openstreetmap.org/node/4749639020,openstreetmap,0.85,false,true,osm:node/4749639020 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0033,جامعة نيويورك أبوظبي,New York University Abu Dhabi,universities,university,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.5238757,54.4345333,point,,https://www.openstreetmap.org/way/238976174,openstreetmap,0.9,false,true,osm:way/238976174 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only | wikidata:Q566189
AUH-UNIV-0034,الكلية البحرية,Rashid bin Saeed Al Maktoum Naval College,universities,university,United Arab Emirates,Abu Dhabi,Gantout,24.69854,54.6659231,point,,https://www.openstreetmap.org/way/1304338444,openstreetmap,0.85,false,true,osm:way/1304338444 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
AUH-UNIV-0035,جامعة السوربون أبوظبي,Sorbonne University Abu Dhabi,universities,university,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4886311,54.4119327,point,,https://www.openstreetmap.org/way/80819288,openstreetmap,0.85,false,true,osm:way/80819288 | mapped as point in OSM; a footprint polygon is wanted for containment | no geometry cached — centroid only
